Date,Baseline_NAV,Gamma_Only_NAV,Full_NAV,Baseline_Return,Gamma_Only_Return,Full_Gross_Return,Full_Net_Return,SPY_Return,Combined_Regime,DDH_State,Gamma_Regime,Base_Gamma,Adjusted_Gamma,Gamma_Beliefs,Conviction_Csys,Portfolio_DD_pct,God_Mode,VIX,Hedge_Payout_bps,Hedge_Cost_bps,Hedge_Net_Impact
2024-05-02,1.5376693847200469,1.5376693847200469,1.5927999187532484,0.01242556612455894,0.01242556612455894,0.01242556612455894,0.012377947076939892,0.009353352715692376,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1868241888265179,1.068141769943866,"{'CRISIS': 0.23220040930524619, 'DEFENSIVE': 0.24607377795313395, 'GROWTH': 0.27899561049248844, 'EUPHORIA': 0.24273020224913147}",0.7073068618774414,-8.915583373779796,False,14.680000305175781,0.0,0.47036828248322765,-7.4920256212339e-05
2024-05-03,1.5646283917803911,1.5646283917803911,1.6206496477815835,0.017532382011528756,0.017532382011528756,0.017532382011528756,0.01748476296390971,0.012395489218238076,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1870781295876276,1.068370316628865,"{'CRISIS': 0.2322171723130183, 'DEFENSIVE': 0.2460482328384821, 'GROWTH': 0.2787937074421801, 'EUPHORIA': 0.2429408874063195}",0.7079612612724304,-7.7881452852465,False,13.489999771118164,0.0,0.46800747640027984,-7.584761517872612e-05
2024-05-06,1.603730075094875,1.603730075094875,1.661074186487591,0.024991035264284218,0.024991035264284218,0.024991035264284218,0.02494341621666517,0.01032683746075147,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.187225888047542,1.0685032992427879,"{'CRISIS': 0.2319766163611017, 'DEFENSIVE': 0.24609354286622603, 'GROWTH': 0.2790398537601708, 'EUPHORIA': 0.24288998701250153}",0.7069815397262573,-6.175842863096564,False,13.489999771118164,0.0,0.46460172206210193,-7.717379275150398e-05
2024-05-07,1.6003099029286052,1.6003099029286052,1.6574526214458543,-0.002132635796624033,-0.002132635796624033,-0.002132635796624033,-0.002180254844243081,0.0011033236463102725,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.187370786695806,1.0686337080262256,"{'CRISIS': 0.23148538729471696, 'DEFENSIVE': 0.2462089034923098, 'GROWTH': 0.27963703718369004, 'EUPHORIA': 0.24266867202928322}",0.7033495903015137,-3.835547860453001,False,13.229999542236328,0.0,0.4772309613056857,-7.909877078512338e-05
2024-05-08,1.590279945146125,1.590279945146125,1.6469855948075158,-0.006267509664300114,-0.006267509664300114,-0.006267509664300114,-0.006315128711919161,9.651429665491484e-05,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1874075370149064,1.0686667833134158,"{'CRISIS': 0.23134924371728044, 'DEFENSIVE': 0.2462715388329139, 'GROWTH': 0.2797568358537835, 'EUPHORIA': 0.24262238159602215}",0.7092131972312927,-4.045210873074237,False,13.0,0.0,0.4792167919123155,-7.892631530694544e-05
2024-05-09,1.6120387020156899,1.6120387020156899,1.669441789982896,0.013682343750845545,0.013682343750845545,0.013682343750845545,0.013634724703226497,0.00576208887656815,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1874873861859991,1.0687386475673992,"{'CRISIS': 0.2313743411079481, 'DEFENSIVE': 0.24626646064071928, 'GROWTH': 0.27965232346595703, 'EUPHORIA': 0.24270687478537561}",0.708358883857727,-4.651177716935837,False,12.6899995803833,0.0,0.46978508587489043,-7.842788546702456e-05
2024-05-10,1.618452394612274,1.618452394612274,1.6760043705383267,0.003978621970157714,0.003978621970157714,0.003978621970157714,0.003931002922538666,0.0012881314446651082,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1875243728094436,1.0687719355284993,"{'CRISIS': 0.23121962674736085, 'DEFENSIVE': 0.24632968765991223, 'GROWTH': 0.27980503482710767, 'EUPHORIA': 0.24264565076561923}",0.7090811729431152,-3.3511227743293945,False,12.550000190734863,0.0,0.474325899692549,-7.949722809442361e-05
2024-05-13,1.6223346951924893,1.6223346951924893,1.6800247252684657,0.0023987734165916742,0.0023987734165916742,0.0023987734165916742,0.0023987734165916742,0.0001341361791671325,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1873862737523968,1.1873862737523968,"{'CRISIS': 0.23101998104170682, 'DEFENSIVE': 0.2463943386369145, 'GROWTH': 0.28018377045475884, 'EUPHORIA': 0.24240190986661986}",0.7082608938217163,-2.971195755495211,False,13.600000381469727,0.0,0.0,0.0
2024-05-14,1.6394053553773158,1.6394053553773158,1.6977024161125007,0.010522280165376815,0.010522280165376815,0.010522280165376815,0.010522280165376815,0.004588086893504872,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1873656773936085,1.1873656773936085,"{'CRISIS': 0.2308737772738742, 'DEFENSIVE': 0.24643056369106398, 'GROWTH': 0.28041161799237235, 'EUPHORIA': 0.24228404104268952}",0.7063077092170715,-2.738445639229807,False,13.420000076293945,0.0,0.0,0.0
2024-05-15,1.7058520050933004,1.7058520050933004,1.7665119008414591,0.040530945868901165,0.040530945868901165,0.040530945868901165,0.040530945868901165,0.012383081277121954,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874460791212773,1.1874460791212773,"{'CRISIS': 0.23074924834705207, 'DEFENSIVE': 0.24650243908962843, 'GROWTH': 0.28045911687076186, 'EUPHORIA': 0.24228919569255766}",0.7089933156967163,-1.7150323149257547,False,12.449999809265137,0.0,0.0,0.0
2024-05-16,1.6921655109613605,1.6921655109613605,1.7523387165952993,-0.00802325998449749,-0.00802325998449749,-0.00802325998449749,-0.00802325998449749,-0.002057354781481502,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187748430007173,1.187748430007173,"{'CRISIS': 0.2301718027556066, 'DEFENSIVE': 0.24657283828512783, 'GROWTH': 0.2811543426572912, 'EUPHORIA': 0.24210101630197434}",0.6850496530532837,0.0,False,12.420000076293945,0.0,0.0,0.0
2024-05-17,1.7308752224318784,1.7308752224318784,1.7924249408320079,0.022875842356889782,0.022875842356889782,0.022875842356889782,0.022875842356889782,0.0014372560544719803,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187659500437557,1.187659500437557,"{'CRISIS': 0.2303263392306003, 'DEFENSIVE': 0.246628383513269, 'GROWTH': 0.28085718714992614, 'EUPHORIA': 0.2421880901062046}",0.7104396820068359,-0.8023259984497488,False,11.989999771118164,0.0,0.0,0.0
2024-05-20,1.7574746593087238,1.7574746593087238,1.8199702505413684,0.015367622421374376,0.015367622421374376,0.015367622421374376,0.015367622421374376,0.001152323506963704,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187590689045987,1.187590689045987,"{'CRISIS': 0.2302628086571415, 'DEFENSIVE': 0.2467044746327547, 'GROWTH': 0.28091052508838965, 'EUPHORIA': 0.24212219162171414}",0.7084224224090576,0.0,False,12.149999618530273,0.0,0.0,0.0
2024-05-21,1.7561050803574119,1.7561050803574119,1.8185519695243688,-0.0007792880221958622,-0.0007792880221958622,-0.0007792880221958622,-0.0007792880221958622,0.0024524415255788856,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187692082653386,1.187692082653386,"{'CRISIS': 0.23016726225359496, 'DEFENSIVE': 0.24671635220175409, 'GROWTH': 0.28098239267114344, 'EUPHORIA': 0.24213399287350748}",0.7011269330978394,0.0,False,11.859999656677246,0.0,0.0,0.0
2024-05-22,1.7215608193093552,1.7215608193093552,1.7827793186349803,-0.01967095331278579,-0.01967095331278579,-0.01967095331278579,-0.01967095331278579,-0.0028793125884677417,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875708998904886,1.1875708998904886,"{'CRISIS': 0.2301996454657645, 'DEFENSIVE': 0.2467495496530984, 'GROWTH': 0.2809714464532855, 'EUPHORIA': 0.2420793584278516}",0.7098618149757385,-0.07792880221958066,False,12.289999961853027,0.0,0.0,0.0
2024-05-23,1.703159470502218,1.703159470502218,1.7637236200384512,-0.010688759061395974,-0.010688759061395974,-0.010688759061395974,-0.010688759061395974,-0.0073041499193599035,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874994179524374,1.1874994179524374,"{'CRISIS': 0.23044524405033662, 'DEFENSIVE': 0.24664930732677193, 'GROWTH': 0.28073946767996266, 'EUPHORIA': 0.24216598094292874}",0.7097828388214111,-2.043491199667978,False,12.770000457763672,0.0,0.0,0.0
2024-05-24,1.7270924240445091,1.7270924240445091,1.7885076265809359,0.014052091983632093,0.014052091983632093,0.014052091983632093,0.014052091983632093,0.006616389864486871,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1876392109787675,1.1876392109787675,"{'CRISIS': 0.23073438414267672, 'DEFENSIVE': 0.24652104354884863, 'GROWTH': 0.28029596763710946, 'EUPHORIA': 0.24244860467136514}",0.7070127725601196,-3.0905247207302486,False,11.930000305175781,0.0,0.0,0.0
2024-05-28,1.7782803053003606,1.7782803053003606,1.8415157428462008,0.029638182961847222,0.029638182961847222,0.029638182961847222,0.029638182961847222,0.0006989441056695078,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875464084565561,1.1875464084565561,"{'CRISIS': 0.2306190601780891, 'DEFENSIVE': 0.24654510732651436, 'GROWTH': 0.280546629359392, 'EUPHORIA': 0.2422892031360045}",0.70632004737854,-1.7287438600204406,False,12.920000076293945,0.0,0.0,0.0
2024-05-29,1.756877190865821,1.756877190865821,1.8193515361912291,-0.01203584967496139,-0.01203584967496139,-0.01203584967496139,-0.01203584967496139,-0.00700268261209569,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187160528858455,1.187160528858455,"{'CRISIS': 0.23028729214234386, 'DEFENSIVE': 0.24670501782606807, 'GROWTH': 0.2812232454657159, 'EUPHORIA': 0.24178444456587217}",0.7105042934417725,0.0,False,14.279999732971191,0.0,0.0,0.0
2024-05-30,1.7368650909991752,1.7368650909991752,1.7986278084178318,-0.011390722112331303,-0.011390722112331303,-0.011390722112331303,-0.011390722112331303,-0.006633711041880375,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1869777737325493,1.1869777737325493,"{'CRISIS': 0.2302836878123499, 'DEFENSIVE': 0.24670987904503525, 'GROWTH': 0.2813744524122617, 'EUPHORIA': 0.24163198073035316}",0.710703432559967,-1.2035849674961347,False,14.470000267028809,0.0,0.0,0.0
2024-05-31,1.7127557203857033,1.7127557203857033,1.7736611114339595,-0.013880969073770932,-0.013880969073770932,-0.013880969073770932,-0.013880969073770932,0.00910826588491287,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1872062086039454,1.1872062086039454,"{'CRISIS': 0.23049948577896934, 'DEFENSIVE': 0.246610186605755, 'GROWTH': 0.28094630677615634, 'EUPHORIA': 0.24194402083911934}",0.7082399129867554,-2.328947476825938,False,12.920000076293945,0.0,0.0,0.0
2024-06-03,1.7392390795961445,1.7392390795961445,1.8010862157688137,0.015462426366602519,0.015462426366602519,0.015462426366602519,0.015462426366602519,0.000815187095192238,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1872940392336657,1.1872940392336657,"{'CRISIS': 0.23080827650817065, 'DEFENSIVE': 0.24649466040628787, 'GROWTH': 0.28048991473034335, 'EUPHORIA': 0.2422071483551982}",0.7100244164466858,-3.6847163363027686,False,13.109999656677246,0.0,0.0,0.0
2024-06-04,1.7247215823634734,1.7247215823634734,1.7860524780498466,-0.008347039462821962,-0.008347039462821962,-0.008347039462821962,-0.008347039462821962,0.0011178871873094298,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874109483283382,1.1874109483283382,"{'CRISIS': 0.23064799449167414, 'DEFENSIVE': 0.24649217366062723, 'GROWTH': 0.28069027819565584, 'EUPHORIA': 0.2421695536520428}",0.7013654112815857,-2.195448354674408,False,13.15999984741211,0.0,0.0,0.0
2024-06-05,1.766547268121935,1.766547268121935,1.8293654802520138,0.02425068845091251,0.02425068845091251,0.02425068845091251,0.02425068845091251,0.01188536627184078,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874938990158113,1.1874938990158113,"{'CRISIS': 0.23078148701078377, 'DEFENSIVE': 0.2464555112046473, 'GROWTH': 0.2804344652263622, 'EUPHORIA': 0.2423285365582068}",0.7071061730384827,-3.0118268069015572,False,12.630000114440918,0.0,0.0,0.0
2024-06-06,1.776762329164085,1.776762329164085,1.8399437876578741,0.005782500828868246,0.005782500828868246,0.005782500828868246,0.005782500828868246,-1.889155106860052e-05,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875660251826172,1.1875660251826172,"{'CRISIS': 0.23045324079904372, 'DEFENSIVE': 0.24655674570547936, 'GROWTH': 0.28081585684922983, 'EUPHORIA': 0.24217415664624709}",0.7006864547729492,-0.659796835372572,False,12.579999923706055,0.0,0.0,0.0
2024-06-07,1.7133766266930162,1.7133766266930162,1.7743040970961979,-0.03567483474331092,-0.03567483474331092,-0.03567483474331092,-0.03567483474331092,-0.0012156126459166305,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875136389568575,1.1875136389568575,"{'CRISIS': 0.23035345366590926, 'DEFENSIVE': 0.24666942029363875, 'GROWTH': 0.28086405368352385, 'EUPHORIA': 0.24211307235692814}",0.7102397680282593,-0.08536202823317009,False,12.220000267028809,0.0,0.0,0.0
2024-06-10,1.7277494288849455,1.7277494288849455,1.7891879944358704,0.008388583086761327,0.008388583086761327,0.008388583086761327,0.008388583086761327,0.0030896673732900837,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187498710108824,1.187498710108824,"{'CRISIS': 0.23075414183211523, 'DEFENSIVE': 0.24652195049148587, 'GROWTH': 0.2803753932722494, 'EUPHORIA': 0.24234851440414945}",0.7103183269500732,-3.649800226313694,False,12.739999771118164,0.0,0.0,0.0
2024-06-11,1.707159374651322,1.707159374651322,1.7678657603064931,-0.011917268725078919,-0.011917268725078919,-0.011917268725078919,-0.011917268725078919,0.002408179219097528,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875050486582779,1.1875050486582779,"{'CRISIS': 0.2307947473850276, 'DEFENSIVE': 0.2464819804504509, 'GROWTH': 0.28035895353233725, 'EUPHORIA': 0.24236431863218422}",0.7068722248077393,-2.841558570086071,False,12.850000381469727,0.0,0.0,0.0
2024-06-12,1.7304464569032785,1.7304464569032785,1.791980928451871,0.01364083670085729,0.01364083670085729,0.01364083670085729,0.01364083670085729,0.008213355888361473,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1876006710824407,1.1876006710824407,"{'CRISIS': 0.23106146257041849, 'DEFENSIVE': 0.24640105588974565, 'GROWTH': 0.27991842089343494, 'EUPHORIA': 0.24261906064640099}",0.7100070714950562,-3.9994218255161966,False,12.039999961853027,0.0,0.0,0.0
2024-06-13,1.7191006760883774,1.7191006760883774,1.7802316930117397,-0.006556562770052398,-0.006556562770052398,-0.006556562770052398,-0.006556562770052398,0.002013576872901268,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1876855536472697,1.1876855536472697,"{'CRISIS': 0.23098386769194737, 'DEFENSIVE': 0.24641801259467905, 'GROWTH': 0.27996309458379665, 'EUPHORIA': 0.2426350251295769}",0.7067251205444336,-2.6898936154501696,False,11.9399995803833,0.0,0.0,0.0
2024-06-14,1.739689288906329,1.739689288906329,1.801552434468874,0.011976385737220818,0.011976385737220818,0.011976385737220818,0.011976385737220818,0.0006081579836050288,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875996812425915,1.1875996812425915,"{'CRISIS': 0.2310214635780486, 'DEFENSIVE': 0.24641001420639713, 'GROWTH': 0.2799783932446225, 'EUPHORIA': 0.24259012897093177}",0.7096794247627258,-3.327913436120943,False,12.65999984741211,0.0,0.0,0.0
2024-06-17,1.7453758369117103,1.7453758369117103,1.8074411954494394,0.0032687147306380503,0.0032687147306380503,0.0032687147306380503,0.0032687147306380503,0.00795891438041485,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875266897960415,1.1875266897960415,"{'CRISIS': 0.23086854128888556, 'DEFENSIVE': 0.24647015810123857, 'GROWTH': 0.2802243491467142, 'EUPHORIA': 0.2424369514631617}",0.7092362642288208,-2.170131237409921,False,12.75,0.0,0.0,0.0
2024-06-18,1.7482417962950099,1.7482417962950099,1.810409068009785,0.0016420299414541743,0.0016420299414541743,0.0016420299414541743,0.0016420299414541743,0.002540737385946512,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875408100148115,1.1875408100148115,"{'CRISIS': 0.2307852702353727, 'DEFENSIVE': 0.2465149066947219, 'GROWTH': 0.2802943939561642, 'EUPHORIA': 0.24240542911374124}",0.7098562121391296,-1.8503533042892504,False,12.300000190734863,0.0,0.0,0.0
2024-06-20,1.7712170409702344,1.7712170409702344,1.8342013096710472,0.013141914764831203,0.013141914764831203,0.013141914764831203,0.013141914764831203,-0.0027164077576312673,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874451051549428,1.1874451051549428,"{'CRISIS': 0.23061134649685133, 'DEFENSIVE': 0.24654858179423222, 'GROWTH': 0.280639689285786, 'EUPHORIA': 0.2422003824231305}",0.7058855295181274,-1.689188645671745,False,13.279999732971191,0.0,0.0,0.0
2024-06-21,1.7509518799484618,1.7509518799484618,1.813215521917747,-0.011441376495944082,-0.011441376495944082,-0.011441376495944082,-0.011441376495944082,-0.0013408159748027337,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874058634639768,1.1874058634639768,"{'CRISIS': 0.23031622863256274, 'DEFENSIVE': 0.24663719300721232, 'GROWTH': 0.2810731390255681, 'EUPHORIA': 0.24197343933465684}",0.7029581069946289,-0.39719634239176055,False,13.199999809265137,0.0,0.0,0.0
2024-06-24,1.7179117526313694,1.7179117526313694,1.7790004915770767,-0.018869808871083815,-0.018869808871083815,-0.018869808871083815,-0.018869808871083815,-0.0032507907259383684,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1873307591280922,1.1873307591280922,"{'CRISIS': 0.23038479762974656, 'DEFENSIVE': 0.2466283546238176, 'GROWTH': 0.2810240102510102, 'EUPHORIA': 0.2419628374954257}",0.7086300253868103,-1.536789519090053,False,13.329999923706055,0.0,0.0,0.0
2024-06-25,1.731226154006529,1.731226154006529,1.7927883514919896,0.007750340699844345,0.007750340699844345,0.007750340699844345,0.007750340699844345,0.003851125392945187,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874342274932994,1.1874342274932994,"{'CRISIS': 0.23068645972713492, 'DEFENSIVE': 0.24650451507301357, 'GROWTH': 0.280580818723565, 'EUPHORIA': 0.2422282064762865}",0.70669025182724,-3.3947714816981165,False,12.84000015258789,0.0,0.0,0.0
2024-06-26,1.727710856496799,1.727710856496799,1.7891480504181594,-0.0020305247246841704,-0.0020305247246841704,-0.0020305247246841704,-0.0020305247246841704,0.001247946278536416,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.18752689884326,1.18752689884326,"{'CRISIS': 0.2307397730502705, 'DEFENSIVE': 0.24647673625417435, 'GROWTH': 0.2804498346360115, 'EUPHORIA': 0.24233365605954366}",0.7058111429214478,-2.646048047294963,False,12.550000190734863,0.0,0.0,0.0
2024-06-27,1.7276720316812917,1.7276720316812917,1.7891078449968,-2.247182470451175e-05,-2.247182470451175e-05,-2.247182470451175e-05,-2.247182470451175e-05,0.0015765591022249836,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875883947250574,1.1875883947250574,"{'CRISIS': 0.23084371599154407, 'DEFENSIVE': 0.24645623283992432, 'GROWTH': 0.2802404897480746, 'EUPHORIA': 0.24245956142045705}",0.7084168195724487,-2.8437276537806406,False,12.239999771118164,0.0,0.0,0.0
2024-06-28,1.731898643695601,1.731898643695601,1.7934847548349477,0.0024464203487718776,0.0024464203487718776,0.0024464203487718776,0.0024464203487718776,-0.003935079939771491,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875818014411514,1.1875818014411514,"{'CRISIS': 0.23089142525530304, 'DEFENSIVE': 0.2464505896978917, 'GROWTH': 0.2801674521426565, 'EUPHORIA': 0.2424905329041488}",0.7091288566589355,-2.8459109325017424,False,12.4399995803833,0.0,0.0,0.0
2024-07-01,1.7518695764908456,1.7518695764908456,1.8141658516407488,0.011531236465795602,0.011531236465795602,0.011531236465795602,0.011531236465795602,0.0020579935995610477,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187594192277529,1.187594192277529,"{'CRISIS': 0.23090701813982634, 'DEFENSIVE': 0.24646102135929082, 'GROWTH': 0.28011202269350044, 'EUPHORIA': 0.2425199378073824}",0.7100159525871277,-2.608231192040615,False,12.220000267028809,0.0,0.0,0.0
2024-07-02,1.7640144141735343,1.7640144141735343,1.8267425583164747,0.006932501052399041,0.006932501052399041,0.006932501052399041,0.006932501052399041,0.00672975932372144,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1876365011647005,1.1876365011647005,"{'CRISIS': 0.23074429972830102, 'DEFENSIVE': 0.24652079114552788, 'GROWTH': 0.2802804468804452, 'EUPHORIA': 0.24245446224572592}",0.7072734832763672,-1.4851836760939463,False,12.029999732971191,0.0,0.0,0.0
2024-07-03,1.7913903611223165,1.7913903611223165,1.8550919907041825,0.01551911749066296,0.01551911749066296,0.01551911749066296,0.01551911749066296,0.004462590190542848,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1876000938849136,1.1876000938849136,"{'CRISIS': 0.23059512620474593, 'DEFENSIVE': 0.24660104627873827, 'GROWTH': 0.28045720044586886, 'EUPHORIA': 0.24234662707064697}",0.7095933556556702,-0.8022296082515713,False,12.09000015258789,0.0,0.0,0.0
2024-07-05,1.7925998955868465,1.7925998955868465,1.8563445360713602,0.0006751931297498603,0.0006751931297498603,0.0006751931297498603,0.0006751931297498603,0.005766317896378714,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1875309598815056,1.1875309598815056,"{'CRISIS': 0.23035411312561593, 'DEFENSIVE': 0.24669095896317705, 'GROWTH': 0.28081430767675264, 'EUPHORIA': 0.24214062023445443}",0.7069321274757385,0.0,False,12.479999542236328,0.0,0.0,0.0
2024-07-08,1.775228080145213,1.775228080145213,1.8383549809251687,-0.00969084929905483,-0.00969084929905483,-0.00969084929905483,-0.00969084929905483,0.0011541592594106476,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874928938650582,1.1874928938650582,"{'CRISIS': 0.23026064495492463, 'DEFENSIVE': 0.24673908965255723, 'GROWTH': 0.28094118074520735, 'EUPHORIA': 0.2420590846473108}",0.7085022926330566,0.0,False,12.369999885559082,0.0,0.0,0.0
2024-07-09,1.777819038225874,1.777819038225874,1.8410380731690466,0.0014595071527085134,0.0014595071527085134,0.0014595071527085134,0.0014595071527085134,0.0009724054218764877,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.18749514729858,1.18749514729858,"{'CRISIS': 0.23032353625561874, 'DEFENSIVE': 0.24669968852400692, 'GROWTH': 0.2808863872862047, 'EUPHORIA': 0.24209038793416965}",0.707780122756958,-0.9690849299054878,False,12.510000228881836,0.0,0.0,0.0
2024-07-10,1.794214128547768,1.794214128547768,1.8580161709656442,0.00922202427208497,0.00922202427208497,0.00922202427208497,0.00922202427208497,0.009895414778973155,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874565948328764,1.1874565948328764,"{'CRISIS': 0.23029618188848083, 'DEFENSIVE': 0.24669009694684596, 'GROWTH': 0.280983850677882, 'EUPHORIA': 0.24202987048679117}",0.7064663767814636,-0.8245486010214018,False,12.850000381469727,0.0,0.0,0.0
2024-07-11,1.7931626297924008,1.7931626297924008,1.856927281038775,-0.0005860497577389527,-0.0005860497577389527,-0.0005860497577389527,-0.0005860497577389527,-0.008622821984271,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1873823553758385,1.1873823553758385,"{'CRISIS': 0.23018024890450564, 'DEFENSIVE': 0.24674428399414858, 'GROWTH': 0.28117246453780564, 'EUPHORIA': 0.24190300256354014}",0.7076113820075989,0.0,False,12.920000076293945,0.0,0.0,0.0
2024-07-12,1.7855315964192162,1.7855315964192162,1.8490248890204757,-0.004255628154635394,-0.004255628154635394,-0.004255628154635394,-0.004255628154635394,0.006307676998422274,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1874837045549107,1.1874837045549107,"{'CRISIS': 0.23010345237951008, 'DEFENSIVE': 0.24674490246795067, 'GROWTH': 0.28122782126755064, 'EUPHORIA': 0.24192382388498862}",0.7025368213653564,-0.05860497577388521,False,12.460000038146973,0.0,0.0,0.0
2024-07-15,1.807504603036802,1.807504603036802,1.871779253157188,0.012306142698147398,0.012306142698147398,0.012306142698147398,0.012306142698147398,0.0027501770468092435,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.187383151955525,1.187383151955525,"{'CRISIS': 0.2301340175400698, 'DEFENSIVE': 0.2467423195151136, 'GROWTH': 0.2812596686480049, 'EUPHORIA': 0.24186399429681174}",0.7075254917144775,-0.4839183902525233,False,13.119999885559082,0.0,0.0,0.0
2024-07-16,1.83370581291622,1.83370581291622,1.8989121749641447,0.014495791510238647,0.014495791510238647,0.014495791510238647,0.014495791510238647,0.005929978265895919,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1872846580600114,1.1872846580600114,"{'CRISIS': 0.2300966479519771, 'DEFENSIVE': 0.24677901714546807, 'GROWTH': 0.2813521532243749, 'EUPHORIA': 0.24177218167818}",0.7090002298355103,0.0,False,13.1899995803833,0.0,0.0,0.0
2024-07-17,1.7863382028239676,1.7863382028239676,1.8498601782536765,-0.02583163000226394,-0.02583163000226394,-0.02583163000226394,-0.02583163000226394,-0.014021057167003304,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1870194830472176,1.1870194830472176,"{'CRISIS': 0.22998936205032033, 'DEFENSIVE': 0.2468197431459278, 'GROWTH': 0.2817053403873459, 'EUPHORIA': 0.241485554416406}",0.7084008455276489,0.0,False,14.479999542236328,0.0,0.0,0.0
2024-07-18,1.7628116308269468,1.7628116308269468,1.8254970041361964,-0.013170278707485768,-0.013170278707485768,-0.013170278707485768,-0.013170278707485768,-0.007684861962399481,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1867016218565256,1.1867016218565256,"{'CRISIS': 0.23025792609499016, 'DEFENSIVE': 0.24670903322346854, 'GROWTH': 0.2816531480082549, 'EUPHORIA': 0.24137989267328647}",0.7086435556411743,-2.5831630002263966,False,15.930000305175781,0.0,0.0,0.0
2024-07-19,1.74810813032562,1.74810813032562,1.8102706488943177,-0.008340936855759899,-0.008340936855759899,-0.008340936855759899,-0.008340936855759899,-0.006640623418591285,GOLDILOCKS,NORMAL_TRENDING,GROWTH,1.1864594943375424,1.1864594943375424,"{'CRISIS': 0.23057842292871777, 'DEFENSIVE': 0.2465972306026415, 'GROWTH': 0.28144436422854974, 'EUPHORIA': 0.241379982240091}",0.7085615992546082,-3.8661698943151213,False,16.520000457763672,0.0,0.0,0.0
2024-07-22,1.7656530931577623,1.7656530931577623,1.8283533051675331,0.010036543236529675,0.010036543236529675,0.010036543236529675,0.009988924188910626,0.010310033456212508,CAUTIOUS_BULL,EARLY_DD_UNCERTAINTY,GROWTH,1.1866755790823742,1.0680080211741367,"{'CRISIS': 0.23088080355761142, 'DEFENSIVE': 0.24645972800905974, 'GROWTH': 0.28092764156138933, 'EUPHORIA': 0.2417318268719395}",0.7069549560546875,-4.668016100928982,False,14.90999984741211,0.0,0.47148088933043436,-8.620336423306275e-05
